setnz,FUNCTION,setnzInstr,Function description,setInstr,BYTE,0x0F 0x95,,
seto,FUNCTION,setoInstr,Function description,setInstr,BYTE,0x0F 0x90,,
setp,FUNCTION,setpInstr,Function description,setInstr,BYTE,0x0F 0x9A,,
setpe,FUNCTION,setpeInstr,Function description,setInstr,BYTE,0x0F 0x9A,,
setpo,FUNCTION,setpoInstr,Function description,setInstr,BYTE,0x0F 0x9B,,
sets,FUNCTION,setsInstr,Function description,setInstr,BYTE,0x0F 0x98,,
setz,FUNCTION,setzInstr,Function description,setInstr,BYTE,0x0F 0x94,,
rcl,FUNCTION,rclInstr,Function description,shiftInstr,BYTE,16,,
rcr,FUNCTION,rcrInstr,Function description,shiftInstr,BYTE,24,,
rol,FUNCTION,rolInstr,Function description,shiftInstr,BYTE,0,,
ror,FUNCTION,rorInstr,Function description,shiftInstr,BYTE,8,,
sal,FUNCTION,salInstr,Function description,shiftInstr,BYTE,32,,
sar,FUNCTION,sarInstr,Function description,shiftInstr,BYTE,56,,
shl,FUNCTION,shlInstr,Function description,shiftInstr,BYTE,32,,
shr,FUNCTION,shrInstr,Function description,shiftInstr,BYTE,40,,
shld,FUNCTION,shldInstr,Function description,shxdInstr,BYTE,0x0F 0x0A5,,
shrd,FUNCTION,shrdInstr,Function description,shxdInstr,BYTE,0x0F 0x0AD,,
div,FUNCTION,divInstr,Function description,SingleOp,BYTE,48,,
idiv,FUNCTION,idivInstr,Function description,SingleOp,BYTE,56,,
mul,FUNCTION,mulInstr,Function description,SingleOp,BYTE,32,,
neg,FUNCTION,negInstr,Function description,SingleOp,BYTE,24,,
not,FUNCTION,notInstr,Function description,SingleOp,BYTE,16,,
addpd,FUNCTION,addpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x58,,
addps,FUNCTION,addpsInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Single,BYTE,0x02 0x0F 0x58,,
addsubpd,FUNCTION,addsubpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0xD0,,
aesdec,FUNCTION,aesdecInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0xDE,,
aesdeclast,FUNCTION,aesdeclastInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0xDF,,
aesenc,FUNCTION,aesencInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0xDC,,
aesenclast,FUNCTION,aesenclastInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0xDD,,
aesimc,FUNCTION,aesimcInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0xDB,,
aeskeygenassist,FUNCTION,aeskeygenassistInstr,SSE/AVX Instruction,SSE_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0xDF,,
andnpd,FUNCTION,andnpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x55,,
andnps,FUNCTION,andnpsInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Single,BYTE,0x02 0x0F 0x55,,
andpd,FUNCTION,andpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x54,,
andps,FUNCTION,andpsInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Single,BYTE,0x02 0x0F 0x54,,
blendpd,FUNCTION,blendpdInstr,SSE/AVX Instruction,SSE_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x0D,,
blendps,FUNCTION,blendpsInstr,SSE/AVX Instruction,SSE_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x0C,,
blendvpd,FUNCTION,blendvpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x15,,
blendvps,FUNCTION,blendvpsInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x14,,
cmpeqpd,FUNCTION,cmpeqpdInstr,Function description,SSEComparePD,BYTE,0x00,,
cmpeqps,FUNCTION,cmpeqpsInstr,Function description,SSEComparePS,BYTE,0x00,,
cmpeqsd,FUNCTION,cmpeqsdInstr,Function description,SSECompareSD,BYTE,0x00,,
cmpeqss,FUNCTION,cmpeqssInstr,Function description,SSECompareSS,BYTE,0x00,,
cmplepd,FUNCTION,cmplepdInstr,Function description,SSEComparePD,BYTE,0x01,,
cmpleps,FUNCTION,cmplepsInstr,Function description,SSEComparePS,BYTE,0x02,,
cmplesd,FUNCTION,cmplesdInstr,Function description,SSECompareSD,BYTE,0x01,,
cmpless,FUNCTION,cmplessInstr,Function description,SSECompareSS,BYTE,0x02,,
cmpltpd,FUNCTION,cmpltpdInstr,Function description,SSEComparePD,BYTE,0x02,,
cmpltps,FUNCTION,cmpltpsInstr,Function description,SSEComparePS,BYTE,0x01,,
cmpltsd,FUNCTION,cmpltsdInstr,Function description,SSECompareSD,BYTE,0x02,,
cmpltss,FUNCTION,cmpltssInstr,Function description,SSECompareSS,BYTE,0x01,,
cmpneqpd,FUNCTION,cmpneqpdInstr,Function description,SSEComparePD,BYTE,4,,
cmpneqps,FUNCTION,cmpneqpsInstr,Function description,SSEComparePS,BYTE,0x04,,
cmpneqsd,FUNCTION,cmpneqsdInstr,Function description,SSECompareSD,BYTE,4,,
cmpneqss,FUNCTION,cmpneqssInstr,Function description,SSECompareSS,BYTE,0x04,,
cmpnlepd,FUNCTION,cmpnlepdInstr,Function description,SSEComparePD,BYTE,6,,
cmpnleps,FUNCTION,cmpnlepsInstr,Function description,SSEComparePS,BYTE,0x06,,
cmpnlesd,FUNCTION,cmpnlesdInstr,Function description,SSECompareSD,BYTE,6,,
cmpnless,FUNCTION,cmpnlessInstr,Function description,SSECompareSS,BYTE,0x06,,
cmpnltpd,FUNCTION,cmpnltpdInstr,Function description,SSEComparePD,BYTE,5,,
cmpnltps,FUNCTION,cmpnltpsInstr,Function description,SSEComparePS,BYTE,0x05,,
cmpnltsd,FUNCTION,cmpnltsdInstr,Function description,SSECompareSD,BYTE,5,,
cmpnltss,FUNCTION,cmpnltssInstr,Function description,SSECompareSS,BYTE,0x05,,
cmpordpd,FUNCTION,cmpordpdInstr,Function description,SSEComparePD,BYTE,7,,
cmpordps,FUNCTION,cmpordpsInstr,Function description,SSEComparePS,BYTE,0x07,,
cmpordsd,FUNCTION,cmpordsdInstr,Function description,SSECompareSD,BYTE,7,,
cmpordss,FUNCTION,cmpordssInstr,Function description,SSECompareSS,BYTE,0x07,,
cmpunordpd,FUNCTION,cmpunordpdInstr,Function description,SSEComparePD,BYTE,3,,
cmpunordps,FUNCTION,cmpunordpsInstr,Function description,SSEComparePS,BYTE,3,,
cmpunordsd,FUNCTION,cmpunordsdInstr,Function description,SSECompareSD,BYTE,3,,
cmpunordss,FUNCTION,cmpunordssInstr,Function description,SSECompareSS,BYTE,3,,
comisd,FUNCTION,comisdInstr,SSE/AVX Instruction,SSE_R_R128M64_Instr_Double,BYTE,0x02 0x0F 0x2F,,
cvtdq2ps,FUNCTION,cvtdq2psInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Single,BYTE,0x02 0x0F 0x5B,,
cvtpd2pi,FUNCTION,cvtpd2piInstr,Function description,SSE_R64_RM_Instr,BYTE,0x03 0x66 0x0F 0x2D,,
cvtpd2ps,FUNCTION,cvtpd2psInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x5A,,
cvtpi2pd,FUNCTION,cvtpi2pdInstr,Function description,SSE_R_RM64_Instr_Double,BYTE,0x02 0x0F 0x2A,,
cvtpi2ps,FUNCTION,cvtpi2psInstr,Function description,SSE_R_RM64_Instr_Single,BYTE,0x02 0x0F 0x2A,,
cvtps2pi,FUNCTION,cvtps2piInstr,Function description,SSE_R64_R128M64_Instr_Single,BYTE,0x02 0x0F 0x2D,,
cvttpd2pi,FUNCTION,cvttpd2piInstr,Function description,SSE_R64_RM_Instr,BYTE,0x03 0x66 0x0F 0x2C,,
cvttps2pi,FUNCTION,cvttps2piInstr,Function description,SSE_R64_R128M64_Instr_Single,BYTE,0x02 0x0F 0x2C,,
divpd,FUNCTION,divpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x5E,,
divps,FUNCTION,divpsInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Single,BYTE,0x02 0x0F 0x5E,,
dppd,FUNCTION,dppdInstr,SSE/AVX Instruction,SSE_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x41,,
dpps,FUNCTION,dppsInstr,SSE/AVX Instruction,SSE_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x40,,
extractps,FUNCTION,extractpsInstr,SSE/AVX Instruction,SSE_REG32M32_R_IMM8,BYTE,0x03 0x0F 0x3A 0x17,,
extrq,FUNCTION,extrqInstr,SSE/AVX Instruction,,,,,
fnstenvd,FUNCTION,fnstenvdInstr,Function description,,,,,
fstenvw,FUNCTION,fstenvwInstr,Function description,,,,,
haddpd,FUNCTION,haddpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x7C,,
hsubpd,FUNCTION,hsubpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x7D,,
insertps,FUNCTION,insertpsInstr,SSE/AVX Instruction,SSE_R_R128M32_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x21,,
insertq,FUNCTION,insertqInstr,SSE/AVX Instruction,,,,,
lddqu,FUNCTION,lddquInstr,SSE/AVX Instruction,SSE_R_M_Instr,BYTE,0x03 0xF2 0x0F 0xF0,,
maxpd,FUNCTION,maxpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x5F,,
maxps,FUNCTION,maxpsInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Single,BYTE,0x02 0x0F 0x5F,,
minpd,FUNCTION,minpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x5D,,
minps,FUNCTION,minpsInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Single,BYTE,0x02 0x0F 0x5D,,
movapd,FUNCTION,movapdInstr,SSE/AVX Instruction,SSEDouble,BYTE,0x28 0x29,,
movaps,FUNCTION,movapsInstr,SSE/AVX Instruction,SSESingle,BYTE,0x28 0x29,,
movdqa,FUNCTION,movdqaInstr,SSE/AVX Instruction,SSEDouble,BYTE,0x6F 0x7F,,
movdqu,FUNCTION,movdquInstr,SSE/AVX Instruction,SSEUnaligned,BYTE,0x6F 0x7F,,
movhlps,FUNCTION,movhlpsInstr,SSE/AVX Instruction,SSE_R_R_Instr_Single,BYTE,0x02 0x0F 0x12,,
movmskpd,FUNCTION,movmskpdInstr,SSE/AVX Instruction,SSE_REG32REG64_R,BYTE,0x02 0x0F 0x50,,
movntdqa,FUNCTION,movntdqaInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x2A,,
movntpd,FUNCTION,movntpdInstr,SSE/AVX Instruction,SSE_M_R_Instr_Double,BYTE,0x02 0x0F 0x2B,,
movntps,FUNCTION,movntpsInstr,SSE/AVX Instruction,SSE_M_R_Instr_Single,BYTE,0x02 0x0F 0x2B,,
movntsd,FUNCTION,movntsdInstr,SSE/AVX Instruction,SSE_M64_R,BYTE,0x03 0xF2 0x0F 0x2B,,
movntss,FUNCTION,movntssInstr,SSE/AVX Instruction,SSE_M32_R,BYTE,0x03 0xF3 0x0F 0x2B,,
movq2dq,FUNCTION,movq2dqInstr,Function description,SSE_R_R64,BYTE,0x03 0xF3 0x0F 0xD6,,
movss,FUNCTION,movssInstr,SSE/AVX Instruction,SSESS,BYTE,0x10 0x11,,
movupd,FUNCTION,movupdInstr,SSE/AVX Instruction,SSEDouble,BYTE,0x10 0x11,,
movups,FUNCTION,movupsInstr,SSE/AVX Instruction,SSESingle,BYTE,0x10 0x11,,
mpsadbw,FUNCTION,mpsadbwInstr,SSE/AVX Instruction,SSE_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x42,,
mulpd,FUNCTION,mulpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x59,,
mulps,FUNCTION,mulpsInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Single,BYTE,0x02 0x0F 0x59,,
orpd,FUNCTION,orpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x56,,
orps,FUNCTION,orpsInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Single,BYTE,0x02 0x0F 0x56,,
pabsb,FUNCTION,pabsbInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0x1C,,
pabsd,FUNCTION,pabsdInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0x1E,,
pabsw,FUNCTION,pabswInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0x1D,,
packusdw,FUNCTION,packusdwInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x2B,,
palignr,FUNCTION,palignrInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x0F,,
pblendvb,FUNCTION,pblendvbInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x10,,
pblendw,FUNCTION,pblendwInstr,SSE/AVX Instruction,SSE_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x0E,,
pclmulqdq,FUNCTION,pclmulqdqInstr,SSE/AVX Instruction,SSE_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x44,,
pcmpeqq,FUNCTION,pcmpeqqInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x29,,
pcmpestri,FUNCTION,pcmpestriInstr,SSE/AVX Instruction,SSE_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x61,,
pcmpestrm,FUNCTION,pcmpestrmInstr,SSE/AVX Instruction,SSE_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x60,,
pcmpgtq,FUNCTION,pcmpgtqInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x37,,
pcmpistri,FUNCTION,pcmpistriInstr,SSE/AVX Instruction,SSE_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x63,,
pcmpistrm,FUNCTION,pcmpistrmInstr,SSE/AVX Instruction,SSE_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x62,,
pextrb,FUNCTION,pextrbInstr,SSE/AVX Instruction,SSE_REG32REG64M8_R_Imm8,BYTE,0x04 0x0F 0x3A 0x14,,
pextrd,FUNCTION,pextrdInstr,SSE/AVX Instruction,SSE_R32M32_R_Imm8_Double,BYTE,0x03 0x0F 0x3A 0x16,,
pextrq,FUNCTION,pextrqInstr,SSE/AVX Instruction,SSE_R64M64_R_Imm8_Double,BYTE,0x03 0x0F 0x3A 0x16,,
phaddd,FUNCTION,phadddInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0x02,,
phaddsw,FUNCTION,phaddswInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0x03,,
phaddw,FUNCTION,phaddwInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0x01,,
phminposuw,FUNCTION,phminposuwInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x41,,
phsubd,FUNCTION,phsubdInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0x06,,
phsubsw,FUNCTION,phsubswInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0x07,,
phsubw,FUNCTION,phsubwInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0x05,,
pinsrb,FUNCTION,pinsrbInstr,SSE/AVX Instruction,SSE_R_REG32M8_Imm8_Instr,BYTE,0x03 0x0F 0x3A 0x20,,
pinsrd,FUNCTION,pinsrdInstr,SSE/AVX Instruction,SSE_R_REG32M32_Imm8_Instr,BYTE,0x03 0x0F 0x3A 0x20,,
pinsrq,FUNCTION,pinsrqInstr,SSE/AVX Instruction,SSE_R_REGM64_Imm8_Instr,BYTE,0x03 0x0F 0x3A 0x22,,
pinsrw,FUNCTION,pinsrwInstr,SSE/AVX Instruction,MMX_SSE_R_REG32M16_Imm8_Instr,BYTE,0x02 0x0F 0xC4,,
pmaddubsw,FUNCTION,pmaddubswInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0x04,,
pmaddwd,FUNCTION,pmaddwdInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x02 0x0F 0xF5,,
pmaxsb,FUNCTION,pmaxsbInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x3C,,
pmaxsd,FUNCTION,pmaxsdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x3D,,
pmaxud,FUNCTION,pmaxudInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x3F,,
pmaxuw,FUNCTION,pmaxuwInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x3E,,
pminsb,FUNCTION,pminsbInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x38,,
pminsd,FUNCTION,pminsdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x39,,
pminud,FUNCTION,pminudInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x3B,,
pminuw,FUNCTION,pminuwInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x3A,,
pmovsxbd,FUNCTION,pmovsxbdInstr,SSE/AVX Instruction,SSE_R_R128M32_Instr_Double,BYTE,0x03 0x0F 0x38 0x21,,
pmovsxbq,FUNCTION,pmovsxbqInstr,SSE/AVX Instruction,SSE_R_R128M16_Instr_Double,BYTE,0x03 0x0F 0x38 0x22,,
pmovsxbw,FUNCTION,pmovsxbwInstr,SSE/AVX Instruction,SSE_R_R128M64_Instr_Double,BYTE,0x03 0x0F 0x38 0x20,,
pmovsxdq,FUNCTION,pmovsxdqInstr,SSE/AVX Instruction,SSE_R_R128M64_Instr_Double,BYTE,0x03 0x0F 0x38 0x25,,
pmovsxwd,FUNCTION,pmovsxwdInstr,SSE/AVX Instruction,SSE_R_R128M64_Instr_Double,BYTE,0x03 0x0F 0x38 0x23,,
pmovsxwq,FUNCTION,pmovsxwqInstr,SSE/AVX Instruction,SSE_R_R128M32_Instr_Double,BYTE,0x03 0x0F 0x38 0x24,,
pmovzxbd,FUNCTION,pmovzxbdInstr,SSE/AVX Instruction,SSE_R_R128M32_Instr_Double,BYTE,0x03 0x0F 0x38 0x31,,
pmovzxbq,FUNCTION,pmovzxbqInstr,SSE/AVX Instruction,SSE_R_R128M16_Instr_Double,BYTE,0x03 0x0F 0x38 0x32,,
pmovzxbw,FUNCTION,pmovzxbwInstr,SSE/AVX Instruction,SSE_R_R128M64_Instr_Double,BYTE,0x03 0x0F 0x38 0x30,,
pmovzxdq,FUNCTION,pmovzxdqInstr,SSE/AVX Instruction,SSE_R_R128M64_Instr_Double,BYTE,0x03 0x0F 0x38 0x35,,
pmovzxwd,FUNCTION,pmovzxwdInstr,SSE/AVX Instruction,SSE_R_R128M64_Instr_Double,BYTE,0x03 0x0F 0x38 0x33,,
pmovzxwq,FUNCTION,pmovzxwqInstr,SSE/AVX Instruction,SSE_R_R128M32_Instr_Double,BYTE,0x03 0x0F 0x38 0x34,,
pmuldq,FUNCTION,pmuldqInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x28,,
pmulhrsw,FUNCTION,pmulhrswInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0x0B,,
pmulld,FUNCTION,pmulldInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x40,,
pshufb,FUNCTION,pshufbInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0x00,,
psignb,FUNCTION,psignbInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0x08,,
psignd,FUNCTION,psigndInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0x0A,,
psignw,FUNCTION,psignwInstr,SSE/AVX Instruction,MMX_SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0x09,,
pslld,FUNCTION,pslldInstr,SSE/AVX Instruction,SSEShift,BYTE,0x0F2 48,,
psllq,FUNCTION,psllqInstr,SSE/AVX Instruction,SSEShift,BYTE,0x0F3 48,,
psllw,FUNCTION,psllwInstr,SSE/AVX Instruction,SSEShift,BYTE,0x0F1 48,,
psrad,FUNCTION,psradInstr,SSE/AVX Instruction,SSEShift,BYTE,0x0E2 32,,
psraw,FUNCTION,psrawInstr,SSE/AVX Instruction,SSEShift,BYTE,0x0E1 32,,
psrld,FUNCTION,psrldInstr,SSE/AVX Instruction,SSEShift,BYTE,0x0D2 16,,
psrlq,FUNCTION,psrlqInstr,SSE/AVX Instruction,SSEShift,BYTE,0x0D3 16,,
psrlw,FUNCTION,psrlwInstr,SSE/AVX Instruction,SSEShift,BYTE,0x0D1 16,,
ptest,FUNCTION,ptestInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0x17,,
punpckhqdq,FUNCTION,punpckhqdqInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x6D,,
punpcklqdq,FUNCTION,punpcklqdqInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x6C,,
rcpps,FUNCTION,rcppsInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Single,BYTE,0x02 0x0F 0x53,,
roundpd,FUNCTION,roundpdInstr,SSE/AVX Instruction,SSE_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x09,,
roundps,FUNCTION,roundpsInstr,SSE/AVX Instruction,SSE_R_RM_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x08,,
roundsd,FUNCTION,roundsdInstr,SSE/AVX Instruction,SSE_R_R128M64_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x0B,,
roundss,FUNCTION,roundssInstr,SSE/AVX Instruction,SSE_R_R128M32_Imm8_Instr_Double,BYTE,0x03 0x0F 0x3A 0x0A,,
rsqrtps,FUNCTION,rsqrtpsInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Single,BYTE,0x02 0x0F 0x52,,
sha1msg1,FUNCTION,sha1msg1Instr,SSE/AVX Instruction,SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0xC9,,
sha1msg2,FUNCTION,sha1msg2Instr,SSE/AVX Instruction,SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0xCA,,
sha1nexte,FUNCTION,sha1nexteInstr,SSE/AVX Instruction,SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0xC8,,
sha1rnds4,FUNCTION,sha1rnds4Instr,SSE/AVX Instruction,SSE_R_RM_Imm8_Instr,BYTE,0x03 0x0F 0x3A 0xCC,,
sha256msg1,FUNCTION,sha256msg1Instr,SSE/AVX Instruction,SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0xCC,,
sha256msg2,FUNCTION,sha256msg2Instr,SSE/AVX Instruction,SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0xCD,,
sha256rnds2,FUNCTION,sha256rnds2Instr,SSE/AVX Instruction,SSE_R_RM_Instr,BYTE,0x03 0x0F 0x38 0xCB,,
sqrtpd,FUNCTION,sqrtpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x51,,
sqrtps,FUNCTION,sqrtpsInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Single,BYTE,0x02 0x0F 0x51,,
stack,FUNCTION,StackDirective,Function description,StackDirec,,,,
stos,FUNCTION,stosInstr,Function description,StoSPInstr,,,,
subpd,FUNCTION,subpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x5C,,
subps,FUNCTION,subpsInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Single,BYTE,0x02 0x0F 0x5C,,
swapgs,FUNCTION,SwapGSInstr,Function description,SwapGSPInstr,,,,
test,FUNCTION,testInstr,Function description,testpInstr,,,,
typedef,FUNCTION,typedefDirective,Function description,TypeDefDirec,WORD,(TypeDefDirec),,
umov,FUNCTION,umovInstr,Function description,umovInstr,,,,
unpckhpd,FUNCTION,unpckhpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x15,,
unpckhps,FUNCTION,unpckhpsInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Single,BYTE,0x02 0x0F 0x15,,
unpcklpd,FUNCTION,unpcklpdInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Double,BYTE,0x02 0x0F 0x14,,
unpcklps,FUNCTION,unpcklpsInstr,SSE/AVX Instruction,SSE_R_RM_Instr_Single,BYTE,0x02 0x0F 0x14,,
use16,FUNCTION,Use16Directive,Function description,Use16Direc,,,,
use32,FUNCTION,Use32Directive,Function description,Use32Direc,,,,
use64,FUNCTION,Use64Directive,Function description,Use64Direc,,,,
vaddpd,FUNCTION,vaddpdInstr,SSE/AVX Instruction,SSE_R_RM_AVX5_R_R_RM_Instr,BYTE,0x58,,
vaddps,FUNCTION,vaddpsInstr,SSE/AVX Instruction,SSE_AVX5_R_RxMxM32_WriteMask_Z,BYTE,0x02 0x0F 0x58,,
vaddsd,FUNCTION,vaddsdInstr,SSE/AVX Instruction,SSE_AVX5_R_RxM64_WriteMask_Z,BYTE,0x03 0xF2 0x0F 0x58,,
vaddss,FUNCTION,vaddssInstr,SSE/AVX Instruction,SSE_AVX5_R_RxM32_WriteMask_Z,BYTE,0x03 0xF3 0x0F 0x58,,
vaddsubpd,FUNCTION,vaddsubpdInstr,SSE/AVX Instruction,SSE_AVX_R_R_RM_Instr,BYTE,0x02 0x0F 0xD0,,
vaddsubps,FUNCTION,vaddsubpsInstr,SSE/AVX Instruction,SSE_AVX_R_R_RM_Instr,BYTE,0x03 0xF2 0x0F 0xD0,,
vaesdec,FUNCTION,vaesdecInstr,SSE/AVX Instruction,SSE_AVX5_R_R_RM_Instr_Double,BYTE,0x03 0x0F 0x38 0xDE,,
